source,doi,article,technical.quality,risk.quality,total.quality,tech.tier.zero,tech.tier.zero.criteria.failure,risk.tier.zero,risk.tier.zero.criteria.failure,authors,year,genus,species,organism.group,environment,life.stage,invitro.invivo,sex,max.size.ingest.mm,ingest.size.source,exposure.route,leachate.only,mix,type,negative.control,reference.material,exposure.media,solvent,detergent,media.sal.ppt,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatments,replicates,dosing.frequency,sample.size,dose.particles.mL.nominal,dose.particles.mL.min.nominal,dose.particles.mL.max.nominal,dose.mg.L.nominal,dose.mg.kg.sed.nominal,dose.mg.kg.food.nominal,dose.particles.kg.food.nominal,dose.particles.kg.food.min.nominal,dose.particles.kg.food.max.nominal,dose.percent.sed.nominal,dose.particles.m2.nominal,dose.mg.m2.nominal,dose.percent.food.nominal,dose.particles.kg.sed.nominal,chem.add.nominal,chem.add.dose.mg.L.nominal,chem.exp.typ.nominal,dose.particles.mL.measured,dose.particles.mL.min.measured,dose.particles.mL.max.measured,dose.mg.L.measured,dose.mg.kg.sed.measured,dose.mg.kg.food.measured,dose.particles.kg.food.measured,dose.particles.kg.food.min.measured,dose.particles.kg.food.max.measured,dose.percent.sed.measured,dose.particles.m2.measured,dose.mg.m2.measured,dose.percent.food.measured,dose.particles.kg.sed.measured,chem.add.dose.mg.L.measured,dose.particles.mL.master,dose.particles.mL.master.converted.reported,dose.mg.L.master,dose.mg.L.master.converted.reported,effect,effect.metric,af.time,acute.chronic,af.noec,direction,stat.clarity,lvl1,lvl2,lvl3,effect.score,bio.org,target.cell.tissue,polymer,density.g.cm3,density.mg.um.3,density.reported.estimated,shape,charge,zetapotential.mV,zetapotential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,csf,csf.calculated.estimated,size.length.um.used.for.conversions,size.width.um.used.for.conversions,particle.volume.um3,mass.per.particle.mg,size.category,weather.biofoul,size.valid,size.valid.method,size.valid.media,shape.valid,shape.valid.method,polymer.valid,polymer.valid.method,particle.source,supplier.part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,concentration.valid,particle.behavior,uptake.valid,uptake.valid.method,tissue.distribution,fed,curator
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.00011205,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,tnfa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.523598776,5.60E-10,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,N,detergent,N,NA,NA,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,ifny.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,immune.other,igm.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il1b.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il6.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,Y,LOEC,10,acute,2,decrease,Clear,immune,chemokines.cytokines,il8.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,s100a1.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,saa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,0.896401104,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,tnfa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4188.790205,4.48E-06,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,ifny.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,immune.other,igm.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il1b.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il6.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il8.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,s100a1.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,saa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,7.171208831,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,tnfa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,33510.32164,3.59E-05,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,Y,LOEC,10,acute,2,increase,Clear,immune,chemokines.cytokines,ifny.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,immune.other,igm.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il1b.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il6.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,il8.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,s100a1.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,saa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
Koelmans,10.1016/j.aquaculture.2017.11.005,62,10,0,10,Pass,NA,Fail,"13,C1",Lu,2018,Danio,rerio,Fish,Freshwater,Adult,invivo,NA,0.4,Koelmans 2020,water,N,N,Lab,Y,N,deionized.water,NA,tween20,NA,7.4,20,NA,NA,0.083,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,reported,81.68455059,converted,N,HONEC,10,acute,1,NA,Clear,immune,chemokines.cytokines,tnfa.mrnaexpression,1,subcell,gills,PS,1.07,1.07E-09,estimated,sphere,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,381703.5074,0.000408423,3,N,N,NA,NA,N,NA,N,NA,commercial,microparticles.gmbh,unknown,N,N,N,N,Y,detergent,Y,microscopy,gills,N,LTH
