"DOI","Authors","Publication Year","Species","Life Stage","Shape","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Concentration (Particles/mL)","Effect Detected?"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",15915494.31,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",39788735.77,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",79577471.55,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",7957.747155,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",79577.47155,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",795774.7155,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",7957747.155,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",295339.0697,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",2953390.697,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Acartia clausi","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",1968927.131,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",4922317.828,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",9844635.655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",1968927.131,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",4922317.828,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",9844635.655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",1968927.131,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",4922317.828,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",9844635.655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",295339.0697,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",984463.5655,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Hatching Success",984463.5655,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Oryzias melastigma","Early","Fragment","Fitness","Development","Time to Hatch",984463.5655,"Yes"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984.4635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",9844.635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984.4635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",9844.635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984.4635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",9844.635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984.4635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",9844.635655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",98446.35655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Tigriopus fulvus","Early","Fragment","Fitness","Mortality","Mortality",984463.5655,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",670016.9046,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",1675042.261,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",3350084.523,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",670016.9046,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",1675042.261,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",3350084.523,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",670016.9046,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",1675042.261,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",3350084.523,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",142428.1779,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",356070.4447,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",712140.8894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",142428.1779,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",356070.4447,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",712140.8894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",142428.1779,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",356070.4447,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",712140.8894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",7121.408894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",71214.08894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",7121.408894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",71214.08894,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",1021.123172,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",2552.807929,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Mortality","Mortality",5105.615858,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",1021.123172,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",2552.807929,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Abnormality Occurrence",5105.615858,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",1021.123172,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",2552.807929,"No"
"10.1016/j.jhazmat.2018.07.101","Beiras",2018,"Mytilus galloprovincialis","Early","Fragment","Fitness","Development","Percentage of Veliger Larvae",5105.615858,"No"
"10.1038/s41598-017-18849-y","Chae",2018,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",18826842810,"No"
"10.1038/s41598-017-18849-y","Chae",2018,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",37653685621,"No"
"10.1038/s41598-017-18849-y","Chae",2018,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",56480528431,"No"
"10.1038/s41598-017-18849-y","Chae",2018,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",75307371241,"No"
"10.1038/s41598-017-18849-y","Chae",2018,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",94134214052,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",17191905932,"Yes"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",17191905932,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Development","Abnormality Occurrence",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",25.87715473,"No"
"10.1016/j.scitotenv.2017.01.156","Chen",2017,"Danio rerio","Early","Sphere","Fitness","Growth","Length",25.87715473,"No"
"10.1016/j.envpol.2018.03.001","Ding",2018,"Oreochromis niloticus","Adult","Sphere","Fitness","Mortality","Mortality",1800000,"No"
"10.1016/j.envpol.2018.03.001","Ding",2018,"Oreochromis niloticus","Adult","Sphere","Fitness","Mortality","Mortality",1.8e+07,"No"
"10.1016/j.envpol.2018.03.001","Ding",2018,"Oreochromis niloticus","Adult","Sphere","Fitness","Mortality","Mortality",1.8e+08,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Length",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Length",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Length",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Length",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Length",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Body Mass",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Body Mass",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Body Mass",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Body Mass",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Growth","Body Mass",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
"10.1016/j.aquatox.2016.09.015","Fonte",2016,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",10846.11464,"No"
